id,Insult,Date,Comment,Usage
1378,1,20120528171537Z,"""do you ever wonder why you are a griefer or do you just spout out nonsense b/c you don't know better?\xa0 Stop being a jacka** and trying to ruin other people's day.\xa0 Get a life, seriously""",PrivateTest
1379,1,20120824143709Z,"""Click his like button if you think he's a moron.""",PrivateTest
1380,0,20120602190933Z,"""That guy needs to go fuck himself. Seriously""",PrivateTest
1381,0,20120602215141Z,"""Either way, it shouldn't affect you.  That's why you are a PROFESSIONAL golfer.  Your one job is to focus on hitting a golf ball.  That's it.""",PrivateTest
1382,1,20120823134958Z,"""""...that is one mentally disturbed person,""  you write.\n\n\nI wonder about your mental state, Juan Juan.  You seem to spend a  whole lot of time reading the newspaper of a foreign country and foreign culture, and then making nasty comments about those people.\n\n\nDo you have mental problems or are you just very, very lonely?""",PrivateTest
1383,0,20120529025145Z,"""A nice white bed, just what you wanted.""",PrivateTest
1384,0,20120602215115Z,"""What the hell people got for Big Sean??? He fucking suckkkk!""",PrivateTest
1385,0,20120603173512Z,"""You Spurfans sound worried. """,PrivateTest
1386,0,20120603174518Z,"""When you lose your cable at home, you then join the Oklahoma State football team...\nWhen you join the Oklahoma State football team, you then get selected by the Jacksonville Jaguars...\nWhen you get selected by the Jacksonville Jaguars, you then get really drunk...\nWhen you get really drunk, you then get charged with Aggravated DUI...\nAnd when you get charged with Aggravated DUI, you then shoot yourself in the leg...\nDon't shoot yourself in the leg, get Directv instead.""",PrivateTest
1387,0,20120527025245Z,"""Because what else would you say?""",PrivateTest
1388,0,20120527155113Z,"""damn chamillionaire must be ashamed of himself. fuckin with some RAT ass mud shark. talkin about cops and shit hahaha you mad as hell. take the insult/joke on the chin and keep it movin haha you tryn to sit here and argue and act tough till you realize how close my peoples actual are. you were hoping for an across the country nigga huh? hahaha keep it movin mool lover""",PrivateTest
1389,1,20120602162120Z,"""and I WILL punch you in you hippy bitch face!""",PrivateTest
1390,1,20120531185612Z,"""of course there weren't. because it's devastating to your case that you idiot liberals can't seem to hold up. 5 days left until the silent majority gives you one heck of a bitch-slap.\xa0""",PrivateTest
1391,1,20120825030652Z,"""Paid Troll\xa0Mr. Wonderful_1\xa0Is he? \xa0I couldnt make any sense out of that drivel. \xa0I don't get his point, but I don't think I'm missing much.\xa0""",PrivateTest
1392,1,20120825160213Z,"""rc0213\n\nYou're a human being at conception, eh?? ... According to whom?? Because there is NO basis in either law or science to sustain such a belief ...""",PrivateTest
1393,1,20120527155030Z,"""thats crazy if i eat pussy then so be it but FACT is i dont IN YOU gay ass DO... FUCK OUTTA HERE BITCH """,PrivateTest
1394,0,20120603005758Z,"""You are welcome""",PrivateTest
1395,1,20120531215500Z,"""Or you can fuck off. """,PrivateTest
1396,0,20120528194336Z,"""Not a very smart choice for appearing on tv while saying you are not wealthy.  This woman doesn't have a clue.""",PrivateTest
1397,1,20120602030553Z,"""You are stupid and disgusting. Are you so sure your kin didn't come over as an indentured servant or to a penal colony??""",PrivateTest
1398,1,20120529160232Z,"""Ahhh that would be nice. I'm tired of those cbc losers. I like Cherry but after that everyone involved in HNIC can go fuck off. No more healey would be nice.\xa0""",PrivateTest
1399,1,20120603171553Z,"""Wow, you certainly are shameless and without class. \xa0""",PrivateTest
1400,0,20120527213606Z,"""idk, just thought you were. lol""",PrivateTest
1401,1,20120531185554Z,"""Then you're a f.u.c.k.i.n.g. idiot and have been that way for quite some time..""",PrivateTest
1402,0,20120602033639Z,"""Why are you wearing prison orange in your avatar?""",PrivateTest
1403,1,20120529160237Z,"""Wow good come back you seem to know alot about picking your nose i bet your doing it now""",PrivateTest
1404,1,20120527211637Z,"""\xa0you wouldnt do shit ill knock your ass out now and u wouldnt do shit.""",PrivateTest
1405,1,20120602021523Z,"""How about you and your family drop dead instead?""",PrivateTest
1406,1,20120601002042Z,"""Your smack is weak. Go brush your tooth and get to your job washing Phil's balls...""",PrivateTest
1407,0,20120603073229Z,"""Always impressed by your breadth of knowledge, Rebecca. """,PrivateTest
1408,1,20120528181139Z,"""Got any proof of that fool. That's the stupidest comment on record. It's the Republicans who have destroyed this economy. Bush's wars were never in the federal budget. Remember that. He kept having to ask for 400 more billion here and 500 billion there from Congress. When they approved it, he went straight to the Chinese and borrowed the money you idiot. Now the Chinese own us. The Republicans also were responsible for deregulating the banks. The economy has improved under Obama and idiot teabaggers like you are perpetuating the myths put out there by people like the Koch brothers and other billionaires whose message fits so nicely with your racist nature, you just have to go for it. """,PrivateTest
1409,1,20120602224118Z,"""\xa0Size matters especially if you are teabagging!""",PrivateTest
1410,0,20120602093459Z,"""Your sketches are so cute. <3""",PrivateTest
1411,0,20120529075437Z,"""Brilliant, brilliant - you are a star, Xochitl. Don't forget to leave a temporary email address on this blog so I can get in touch with you. """,PrivateTest
1412,1,20120531011555Z,"""hey, \xa0just because you are drunk and going down on your boyfriend doesn't mean we need to hear about it.""",PrivateTest
1413,0,20120601181457Z,"""\xa0are you getting all choked up now? hehe""",PrivateTest
1414,0,20120529155949Z,"""OMG to you just sounds awesome""",PrivateTest
1415,1,20120528234439Z,"""medium sized???are you talking about your pen.is??""",PrivateTest
1416,1,20120529025138Z,"""WHO SAID THAT YOU DA ONLY ONE I HERD SAYIN SOME DUMB SHYT LIKE THAT \xa0PUERTO RICANS WANNA BE LIKE DOMINICANS YOU FUCKIN BIRD""",PrivateTest
1417,1,20120529025002Z,"""are you that dumb? """,PrivateTest
1418,1,20120601054739Z,"""buy a ticket you piece of s*h*i*t millionaire a-hole""",PrivateTest
1419,1,20120528001225Z,"""y dntchu go suck dick sme whrr else hoe""",PrivateTest
1420,1,20120531032527Z,"""OOOOOPS NO FOUL LOL ALL YOU MORONS!!!""",PrivateTest
1421,0,20120601010047Z,"""You must be from MI. Our hookers look rough""",PrivateTest
1422,0,20120531032731Z,"""Every fu-cking bump is a foul when you guard LeBron.""",PrivateTest
1423,1,20120824230309Z,"""Someone should ask you for your birth certificate. You sound like you have come from a party of hate. Manson supporter?\xa0 He would like you to visit him soon. """,PrivateTest
1424,0,20120602124236Z,"""Greedy = anyone more successful than are you.""",PrivateTest
1425,1,20120603042955Z,"""You're just a idiot dude. """,PrivateTest
1426,0,20120601002424Z,"""You really can't cite Glenn Beck and get any respect. """,PrivateTest
1427,0,20120531032242Z,"""are you serious lady?!""",PrivateTest
1428,0,20120528030253Z,"""Haha yes Ms Recker this is you! Homerecker!""",PrivateTest
1429,0,20120601151123Z,"""You are so lucky! """,PrivateTest
1430,1,20120825145515Z,"""And if you\xa0truly believe that isn't happening and never will, YOU are the stupid one. Just another know-it-all liberal. You jerks never learn. The entire marching band is out of step except YOU. You're pathetic.""",PrivateTest
1431,0,20120527062933Z,"""weezy got some bars and paper , but styll , aint shit with it , been wack as fuck since he drop lollipop and it gonn stay that way , cant compete against tha real no more""",PrivateTest
1432,1,20120601045927Z,"""Your continuous reference to male genitalia has become quite humorous . Again , with your latency and illiteracy .""",PrivateTest
1433,0,20120603122249Z,"""Sexist or not, trust me that this is gonna sell. Excellent trailer. Just pure violent gaming. Killing nuns and such. No other game would give us the satisfaction of killing nuns with bazookas and guns. The young guys and gals are sure to say that it's sexist and shit but players my age don't give a fuck and we just see it as a game. Nothing more nothing less.  And it's a well made trailer.""",PrivateTest
1434,1,20120602024213Z,"""\xa0Congratulations you are a COMPLETE idiot..........now go back to smoking your ""hopium"".............""",PrivateTest
1435,1,20120603005827Z,"""ANY TOPLESS PICS YOU S K A N K ?""",PrivateTest
1436,0,20120603174537Z,"""These totally look like you.""",PrivateTest
1437,1,20120531043627Z,"""under what rock were you found""",PrivateTest
1438,0,20120527213528Z,"""You are a fan of TheGnome?\nHmm... a maybe. """,PrivateTest
1439,1,20120531162708Z,"""He's a 3rd string QB you moron.""",PrivateTest
1440,1,20120527072733Z,"""You are an idiot.""",PrivateTest
1441,1,20120602161116Z,"""\xa0you're one paranoid delusional teabaggie faggie you must have been suckling on drug crazed rush limbergers weenie.\xa0 You must be dreaming about sucking flush limberger, because, you are acting irrational. \n\n""",PrivateTest
1442,0,20120601201227Z,"""Wow, you get a little carried away with the word ""haters""""",PrivateTest
1443,0,20120602200837Z,"""The MV is so fucking artistic.\n\nSo much symbolism and art right here.\n\nI can't even describe how fucking AWESOME my boys are.\n\n\nSO FUCKING HAPPY RIGHT NOW. xD""",PrivateTest
1444,1,20120527204440Z,"""Man Wtf Is You Sayin""",PrivateTest
1445,0,20120531194642Z,"""its so fucking cute\n""",PrivateTest
1446,0,20120602165732Z,"""great photos ashley!! you are so talented! """,PrivateTest
1447,1,20120527211441Z,"""AND YOU ARE A TOOL... CALL THE WAHMVULANCE SNFFLE SNIFFLE.... NEED A TISSUE? BAHAHAHAHAHAHAHAHAHAHAHAHA SWEET CAROLINE BOM BOM BOM""",PrivateTest
1448,0,20120601151020Z,"""you ,,,,, are ,,,, funny....,???""",PrivateTest
1449,1,20120529131319Z,"""\xa0@Beatzxx\n\xa0AND YOU DESERVE TO DIE""",PrivateTest
1450,0,20120603163338Z,"""This kind of comes across a bit jealous.\n\nWhether people think he's funny or not, that's a matter of opinion, saying somebody <i>isn't</i> funny would be your opinion, and you're welcome to it.\nI never thought he came across like an asshole, though.""",PrivateTest
1451,0,20120531153132Z,"""codehpro are you on?\r\n""",PrivateTest
1452,0,20120528134729Z,"""You being a Wonderful. Please be mature enough.\n\nWTF.""",PrivateTest
1453,0,20120527161253Z,"""Looks like you're going places!""",PrivateTest
1454,0,20120602093731Z,"""OMFG I HAVE SEEN IT ON TV!! THOSE POSSITIONS OMG OMFG I WILL DO ANYTHING TO BE TRAINED PERSONALLY BY MY ULTIMATE BIAS OH DEAR FUCKING INDEED FUCKING GOD!!!!!!""",PrivateTest
1455,1,20120824204858Z,"""I give it 3 months before she is spotted on stage at a strip club / bar doing a wet t shirt contest. Bet. Then another 3-6 months before she is doing porn. She is a classless piece of trash and only a moron would believe that she did not kill her own daughter. """,PrivateTest
1456,0,20120527070335Z,"""Appreciate what you are doing ...keep going....""",PrivateTest
1457,1,20120824131157Z,"""Interesting.\xa0\n\n\n\nAnyone else would say ""How nice that you adopted a young boy"".\n\n\n\nBut, being the 60 year old, fat, hairy, trailer park hag that you are you have to say something horrible like Mr. J dying young.\n\n\n\nHe keeps himself very lean and follows a great diet, fractal.\n\n\n\nI wager that <i>long</i> after you're worm food Mr. J will be bouncing his grandbabies on his knees, you malignant-hearted useless cow.""",PrivateTest
1458,1,20120527213815Z,"""Jon Beason don't you have a strip club to hang out at?""",PrivateTest
1459,1,20120824100857Z,"""You're not only dumb, you are pathetic!""",PrivateTest
1460,0,20120603033817Z,"""How would you like to call that mom!""",PrivateTest
1461,1,20120603122043Z,"""Brian don't know why you are getting at r.kelly for?... He his more successful and widely recognized as the most successful r&b act & the KING of r&b..Brian seriously should get a life cos his pathetic diss won't take a string of hair out of KELLZ he is stronger than your weak & pathetic ""ass""...FOOL""",PrivateTest
1462,0,20120527195236Z,"""You and your wife never cried when your first child arrived then?""",PrivateTest
1463,1,20120823182055Z,"""Give it a rest, A$$hole!!!""",PrivateTest
1464,1,20120529010913Z,"""fuck you all yg heaters\xa0\nam reading this in 29\\5\\2012 \xa0^ _ ^ yg love\xa0\n\xa0""",PrivateTest
1465,0,20120529131329Z,"""I'll tell you who, NIGGERS\n""",PrivateTest
1466,1,20120528194317Z,"""Are you like 4?  That's my only explanation""",PrivateTest
1467,0,20120601140640Z,"""Are you his son?""",PrivateTest
1468,1,20120601050020Z,"""And yours are h..o..m..o sexuals""",PrivateTest
1469,1,20120826001622Z,"""Hey EOD. You are delusional. Obama and dems had control of the house for the first two years of Obama's presidency and didn't even make a budget. You're probably not even an 89D - The 89Deltas I knew had balls, you sir, have a vag!\xa0""",PrivateTest
1470,0,20120527220859Z,"""Hey Geraldo! I know you don't inhale, because you hang will Bill Clinton. Do you exchange lies with him too???\n\nI'll bet you do!!\xa0 SMOKE THAT CRACK BROTHER!!!\n\nYOU'RE THE MAN ON CRACK, NOT MONKTON!!! \n\nHE'S STRAIGHT UP!!! YOU'RE NOT!!""",PrivateTest
1471,0,20120602004147Z,"""There's really only 2 reasons for voting for Obozo, either you're a moron, or you're an idiot!""",PrivateTest
